user_id,timestamp,event,variant
461,2024-01-14,active,A
461,2024-01-15,active,A
461,2024-01-17,active,A
462,2024-01-07,signup,B
462,2024-01-08,active,B
462,2024-01-10,active,B
462,2024-01-11,active,B
462,2024-01-12,active,B
462,2024-01-13,active,B
463,2024-01-10,signup,A
463,2024-01-12,active,A
463,2024-01-13,active,A
464,2024-01-05,signup,B
464,2024-01-06,active,B
464,2024-01-07,active,B
464,2024-01-08,active,B
464,2024-01-11,active,B
465,2024-01-06,signup,A
465,2024-01-08,active,A
465,2024-01-09,active,A
465,2024-01-11,active,A
465,2024-01-12,active,A
466,2024-01-02,signup,B
466,2024-01-03,active,B
466,2024-01-04,active,B
466,2024-01-06,active,B
466,2024-01-08,active,B
467,2024-01-06,signup,B
467,2024-01-07,active,B
467,2024-01-08,active,B
467,2024-01-11,active,B
467,2024-01-12,active,B
468,2024-01-07,signup,A
468,2024-01-08,active,A
468,2024-01-09,active,A
468,2024-01-11,active,A
468,2024-01-12,active,A
468,2024-01-13,active,A
469,2024-01-10,signup,A
469,2024-01-11,active,A
469,2024-01-12,active,A
469,2024-01-14,active,A
469,2024-01-15,active,A
469,2024-01-16,active,A
470,2024-01-03,signup,B
470,2024-01-06,active,B
470,2024-01-07,active,B
471,2024-01-08,signup,A
471,2024-01-09,active,A
471,2024-01-10,active,A
471,2024-01-12,active,A
471,2024-01-13,active,A
472,2024-01-03,signup,B
472,2024-01-05,active,B
472,2024-01-06,active,B
472,2024-01-07,active,B
473,2024-01-08,signup,A
473,2024-01-09,active,A
473,2024-01-10,active,A
473,2024-01-11,active,A
473,2024-01-13,active,A
473,2024-01-14,active,A
474,2024-01-01,signup,B
474,2024-01-02,active,B
474,2024-01-03,active,B
474,2024-01-05,active,B
474,2024-01-06,active,B
474,2024-01-07,active,B
475,2024-01-04,signup,A
475,2024-01-05,active,A
475,2024-01-06,active,A
475,2024-01-07,active,A
475,2024-01-09,active,A
475,2024-01-10,active,A
476,2024-01-04,signup,B
476,2024-01-05,active,B
476,2024-01-06,active,B
476,2024-01-07,active,B
476,2024-01-08,active,B
477,2024-01-02,signup,B
477,2024-01-05,active,B
477,2024-01-07,active,B
477,2024-01-08,active,B
478,2024-01-08,signup,A
478,2024-01-10,active,A
478,2024-01-14,active,A
479,2024-01-06,signup,A
479,2024-01-07,active,A
479,2024-01-08,active,A
479,2024-01-09,active,A
480,2024-01-09,signup,B
480,2024-01-11,active,B
480,2024-01-13,active,B
480,2024-01-14,active,B
480,2024-01-15,active,B
481,2024-01-11,signup,B
481,2024-01-13,active,B
481,2024-01-14,active,B
481,2024-01-16,active,B
481,2024-01-17,active,B
482,2024-01-08,signup,B
482,2024-01-10,active,B
482,2024-01-11,active,B
482,2024-01-13,active,B
482,2024-01-14,active,B
483,2024-01-07,signup,A
483,2024-01-08,active,A
483,2024-01-09,active,A
483,2024-01-10,active,A
483,2024-01-12,active,A
483,2024-01-13,active,A
484,2024-01-10,signup,A
484,2024-01-13,active,A
484,2024-01-14,active,A
484,2024-01-16,active,A
485,2024-01-01,signup,A
485,2024-01-02,active,A
485,2024-01-04,active,A
485,2024-01-06,active,A
486,2024-01-06,signup,A
486,2024-01-11,active,A
487,2024-01-11,signup,A
487,2024-01-12,active,A
488,2024-01-02,signup,A
488,2024-01-03,active,A
488,2024-01-04,active,A
488,2024-01-05,active,A
488,2024-01-06,active,A
488,2024-01-07,active,A
489,2024-01-02,signup,B
489,2024-01-04,active,B
489,2024-01-05,active,B
489,2024-01-07,active,B
489,2024-01-08,active,B
490,2024-01-05,signup,B
490,2024-01-06,active,B
490,2024-01-07,active,B
490,2024-01-08,active,B
491,2024-01-04,signup,B
491,2024-01-06,active,B
491,2024-01-08,active,B
491,2024-01-09,active,B
491,2024-01-10,active,B
492,2024-01-08,signup,A
492,2024-01-09,active,A
492,2024-01-11,active,A
493,2024-01-02,signup,A
493,2024-01-06,active,A
493,2024-01-07,active,A
494,2024-01-06,signup,A
494,2024-01-07,active,A
494,2024-01-08,active,A
494,2024-01-11,active,A
494,2024-01-12,active,A
495,2024-01-10,signup,B
495,2024-01-11,active,B
495,2024-01-13,active,B
495,2024-01-14,active,B
495,2024-01-15,active,B
496,2024-01-10,signup,B
496,2024-01-12,active,B
496,2024-01-13,active,B
496,2024-01-14,active,B
496,2024-01-15,active,B
497,2024-01-02,signup,B
497,2024-01-03,active,B
497,2024-01-05,active,B
498,2024-01-04,signup,A
498,2024-01-09,active,A
498,2024-01-10,active,A
499,2024-01-02,signup,A
499,2024-01-04,active,A
499,2024-01-05,active,A
500,2024-01-09,signup,A
500,2024-01-10,active,A
500,2024-01-11,active,A
500,2024-01-13,active,A
500,2024-01-14,active,A
500,2024-01-15,active,A
